,date,confirmed,recovered,tested,deceased,vaccinated1,vaccinated2,state,vaccinated
0,2020-03-26,1.0,0.0,0.0,0.0,0.0,0.0,AN,0.0
1,2020-03-27,6.0,0.0,0.0,0.0,0.0,0.0,AN,0.0
2,2020-03-28,9.0,0.0,0.0,0.0,0.0,0.0,AN,0.0
3,2020-03-29,9.0,0.0,0.0,0.0,0.0,0.0,AN,0.0
4,2020-03-30,10.0,0.0,0.0,0.0,0.0,0.0,AN,0.0
5,2020-03-31,10.0,0.0,0.0,0.0,0.0,0.0,AN,0.0
6,2020-04-01,10.0,0.0,0.0,0.0,0.0,0.0,AN,0.0
7,2020-04-02,10.0,0.0,0.0,0.0,0.0,0.0,AN,0.0
8,2020-04-03,10.0,0.0,0.0,0.0,0.0,0.0,AN,0.0
9,2020-04-04,10.0,0.0,0.0,0.0,0.0,0.0,AN,0.0
10,2020-04-05,10.0,0.0,0.0,0.0,0.0,0.0,AN,0.0
11,2020-04-06,10.0,0.0,0.0,0.0,0.0,0.0,AN,0.0
12,2020-04-07,10.0,0.0,0.0,0.0,0.0,0.0,AN,0.0
13,2020-04-08,11.0,0.0,0.0,0.0,0.0,0.0,AN,0.0
14,2020-04-09,11.0,10.0,0.0,0.0,0.0,0.0,AN,0.0
15,2020-04-10,11.0,10.0,0.0,0.0,0.0,0.0,AN,0.0
16,2020-04-11,11.0,10.0,0.0,0.0,0.0,0.0,AN,0.0
17,2020-04-12,11.0,10.0,0.0,0.0,0.0,0.0,AN,0.0
18,2020-04-13,11.0,10.0,0.0,0.0,0.0,0.0,AN,0.0
19,2020-04-14,11.0,10.0,0.0,0.0,0.0,0.0,AN,0.0
20,2020-04-15,11.0,10.0,0.0,0.0,0.0,0.0,AN,0.0
21,2020-04-16,11.0,11.0,0.0,0.0,0.0,0.0,AN,0.0
22,2020-04-17,12.0,11.0,1403.0,0.0,0.0,0.0,AN,0.0
23,2020-04-18,14.0,11.0,1403.0,0.0,0.0,0.0,AN,0.0
24,2020-04-19,15.0,11.0,1403.0,0.0,0.0,0.0,AN,0.0
25,2020-04-20,16.0,11.0,1403.0,0.0,0.0,0.0,AN,0.0
26,2020-04-21,17.0,11.0,1403.0,0.0,0.0,0.0,AN,0.0
27,2020-04-22,18.0,11.0,1403.0,0.0,0.0,0.0,AN,0.0
28,2020-04-23,22.0,11.0,1403.0,0.0,0.0,0.0,AN,0.0
29,2020-04-24,29.0,11.0,2679.0,0.0,0.0,0.0,AN,0.0
30,2020-04-25,33.0,11.0,2679.0,0.0,0.0,0.0,AN,0.0
31,2020-04-26,33.0,11.0,2679.0,0.0,0.0,0.0,AN,0.0
32,2020-04-27,33.0,11.0,2848.0,0.0,0.0,0.0,AN,0.0
33,2020-04-28,33.0,15.0,2848.0,0.0,0.0,0.0,AN,0.0
34,2020-04-29,33.0,15.0,2848.0,0.0,0.0,0.0,AN,0.0
35,2020-04-30,33.0,16.0,2848.0,0.0,0.0,0.0,AN,0.0
36,2020-05-01,33.0,16.0,3754.0,0.0,0.0,0.0,AN,0.0
37,2020-05-02,33.0,26.0,3754.0,0.0,0.0,0.0,AN,0.0
38,2020-05-03,33.0,32.0,3754.0,0.0,0.0,0.0,AN,0.0
39,2020-05-04,33.0,32.0,3754.0,0.0,0.0,0.0,AN,0.0
40,2020-05-05,33.0,32.0,3754.0,0.0,0.0,0.0,AN,0.0
41,2020-05-06,33.0,32.0,3754.0,0.0,0.0,0.0,AN,0.0
42,2020-05-07,33.0,33.0,3754.0,0.0,0.0,0.0,AN,0.0
43,2020-05-08,33.0,33.0,3754.0,0.0,0.0,0.0,AN,0.0
44,2020-05-09,33.0,33.0,3754.0,0.0,0.0,0.0,AN,0.0
45,2020-05-10,33.0,33.0,3754.0,0.0,0.0,0.0,AN,0.0
46,2020-05-11,33.0,33.0,3754.0,0.0,0.0,0.0,AN,0.0
47,2020-05-12,33.0,33.0,3754.0,0.0,0.0,0.0,AN,0.0
48,2020-05-13,33.0,33.0,3754.0,0.0,0.0,0.0,AN,0.0
49,2020-05-14,33.0,33.0,3754.0,0.0,0.0,0.0,AN,0.0
50,2020-05-15,33.0,33.0,3754.0,0.0,0.0,0.0,AN,0.0
51,2020-05-16,33.0,33.0,6677.0,0.0,0.0,0.0,AN,0.0
52,2020-05-17,33.0,33.0,6677.0,0.0,0.0,0.0,AN,0.0
53,2020-05-18,33.0,33.0,6677.0,0.0,0.0,0.0,AN,0.0
54,2020-05-19,33.0,33.0,6965.0,0.0,0.0,0.0,AN,0.0
55,2020-05-20,33.0,33.0,7082.0,0.0,0.0,0.0,AN,0.0
56,2020-05-21,33.0,33.0,7167.0,0.0,0.0,0.0,AN,0.0
57,2020-05-22,33.0,33.0,7263.0,0.0,0.0,0.0,AN,0.0
58,2020-05-23,33.0,33.0,7327.0,0.0,0.0,0.0,AN,0.0
59,2020-05-24,33.0,33.0,7327.0,0.0,0.0,0.0,AN,0.0
60,2020-05-25,33.0,33.0,7363.0,0.0,0.0,0.0,AN,0.0
61,2020-05-26,33.0,33.0,7448.0,0.0,0.0,0.0,AN,0.0
62,2020-05-27,33.0,33.0,7499.0,0.0,0.0,0.0,AN,0.0
63,2020-05-28,33.0,33.0,7519.0,0.0,0.0,0.0,AN,0.0
64,2020-05-29,33.0,33.0,7567.0,0.0,0.0,0.0,AN,0.0
65,2020-05-30,33.0,33.0,7567.0,0.0,0.0,0.0,AN,0.0
66,2020-05-31,33.0,33.0,7706.0,0.0,0.0,0.0,AN,0.0
67,2020-06-01,33.0,33.0,7805.0,0.0,0.0,0.0,AN,0.0
68,2020-06-02,33.0,33.0,8086.0,0.0,0.0,0.0,AN,0.0
69,2020-06-03,33.0,33.0,8295.0,0.0,0.0,0.0,AN,0.0
70,2020-06-04,33.0,33.0,8413.0,0.0,0.0,0.0,AN,0.0
71,2020-06-05,33.0,33.0,8694.0,0.0,0.0,0.0,AN,0.0
72,2020-06-06,33.0,33.0,9037.0,0.0,0.0,0.0,AN,0.0
73,2020-06-07,33.0,33.0,9242.0,0.0,0.0,0.0,AN,0.0
74,2020-06-08,33.0,33.0,9341.0,0.0,0.0,0.0,AN,0.0
75,2020-06-09,34.0,33.0,9859.0,0.0,0.0,0.0,AN,0.0
76,2020-06-10,35.0,33.0,10010.0,0.0,0.0,0.0,AN,0.0
77,2020-06-11,38.0,33.0,10226.0,0.0,0.0,0.0,AN,0.0
78,2020-06-12,38.0,33.0,10697.0,0.0,0.0,0.0,AN,0.0
79,2020-06-13,38.0,33.0,10955.0,0.0,0.0,0.0,AN,0.0
80,2020-06-14,40.0,33.0,11356.0,0.0,0.0,0.0,AN,0.0
81,2020-06-15,41.0,33.0,11518.0,0.0,0.0,0.0,AN,0.0
82,2020-06-16,44.0,33.0,11809.0,0.0,0.0,0.0,AN,0.0
83,2020-06-17,44.0,33.0,12239.0,0.0,0.0,0.0,AN,0.0
84,2020-06-18,45.0,35.0,12622.0,0.0,0.0,0.0,AN,0.0
85,2020-06-19,47.0,35.0,12930.0,0.0,0.0,0.0,AN,0.0
86,2020-06-20,47.0,35.0,13320.0,0.0,0.0,0.0,AN,0.0
87,2020-06-21,48.0,37.0,13434.0,0.0,0.0,0.0,AN,0.0
88,2020-06-22,48.0,37.0,13511.0,0.0,0.0,0.0,AN,0.0
89,2020-06-23,50.0,40.0,13723.0,0.0,0.0,0.0,AN,0.0
90,2020-06-24,56.0,41.0,13994.0,0.0,0.0,0.0,AN,0.0
91,2020-06-25,58.0,41.0,14277.0,0.0,0.0,0.0,AN,0.0
92,2020-06-26,72.0,43.0,14583.0,0.0,0.0,0.0,AN,0.0
93,2020-06-27,72.0,43.0,14851.0,0.0,0.0,0.0,AN,0.0
94,2020-06-28,83.0,45.0,15094.0,0.0,0.0,0.0,AN,0.0
95,2020-06-29,90.0,45.0,15410.0,0.0,0.0,0.0,AN,0.0
96,2020-06-30,97.0,45.0,15709.0,0.0,0.0,0.0,AN,0.0
97,2020-07-01,100.0,50.0,15982.0,0.0,0.0,0.0,AN,0.0
98,2020-07-02,109.0,51.0,16278.0,0.0,0.0,0.0,AN,0.0
99,2020-07-03,116.0,54.0,16626.0,0.0,0.0,0.0,AN,0.0
100,2020-07-04,119.0,66.0,16832.0,0.0,0.0,0.0,AN,0.0
101,2020-07-05,125.0,72.0,16909.0,0.0,0.0,0.0,AN,0.0
102,2020-07-06,141.0,74.0,17095.0,0.0,0.0,0.0,AN,0.0
103,2020-07-07,147.0,74.0,17381.0,0.0,0.0,0.0,AN,0.0
104,2020-07-08,149.0,74.0,17643.0,0.0,0.0,0.0,AN,0.0
105,2020-07-09,156.0,83.0,17852.0,0.0,0.0,0.0,AN,0.0
106,2020-07-10,156.0,92.0,18046.0,0.0,0.0,0.0,AN,0.0
107,2020-07-11,156.0,92.0,18315.0,0.0,0.0,0.0,AN,0.0
108,2020-07-12,163.0,100.0,18447.0,0.0,0.0,0.0,AN,0.0
109,2020-07-13,166.0,109.0,18609.0,0.0,0.0,0.0,AN,0.0
110,2020-07-14,171.0,129.0,18884.0,0.0,0.0,0.0,AN,0.0
111,2020-07-15,176.0,130.0,19061.0,0.0,0.0,0.0,AN,0.0
112,2020-07-16,180.0,133.0,19227.0,0.0,0.0,0.0,AN,0.0
113,2020-07-17,184.0,142.0,19421.0,0.0,0.0,0.0,AN,0.0
114,2020-07-18,188.0,145.0,19671.0,0.0,0.0,0.0,AN,0.0
115,2020-07-19,203.0,145.0,19904.0,0.0,0.0,0.0,AN,0.0
116,2020-07-20,207.0,151.0,20301.0,0.0,0.0,0.0,AN,0.0
117,2020-07-21,212.0,159.0,20642.0,0.0,0.0,0.0,AN,0.0
118,2020-07-22,221.0,163.0,21043.0,0.0,0.0,0.0,AN,0.0
119,2020-07-23,240.0,170.0,21310.0,0.0,0.0,0.0,AN,0.0
120,2020-07-24,259.0,174.0,21743.0,0.0,0.0,0.0,AN,0.0
121,2020-07-25,290.0,176.0,21965.0,0.0,0.0,0.0,AN,0.0
122,2020-07-26,318.0,180.0,22049.0,0.0,0.0,0.0,AN,0.0
123,2020-07-27,338.0,192.0,22548.0,1.0,0.0,0.0,AN,0.0
124,2020-07-28,363.0,196.0,22925.0,1.0,0.0,0.0,AN,0.0
125,2020-07-29,428.0,201.0,23217.0,2.0,0.0,0.0,AN,0.0
126,2020-07-30,470.0,201.0,23615.0,3.0,0.0,0.0,AN,0.0
127,2020-07-31,548.0,214.0,24038.0,5.0,0.0,0.0,AN,0.0
128,2020-08-01,636.0,226.0,24308.0,7.0,0.0,0.0,AN,0.0
129,2020-08-02,734.0,242.0,24580.0,8.0,0.0,0.0,AN,0.0
130,2020-08-03,830.0,263.0,25034.0,10.0,0.0,0.0,AN,0.0
131,2020-08-04,928.0,277.0,25492.0,12.0,0.0,0.0,AN,0.0
132,2020-08-05,1027.0,326.0,25826.0,14.0,0.0,0.0,AN,0.0
133,2020-08-06,1123.0,355.0,26516.0,16.0,0.0,0.0,AN,0.0
134,2020-08-07,1222.0,425.0,26915.0,19.0,0.0,0.0,AN,0.0
135,2020-08-08,1351.0,500.0,27073.0,20.0,0.0,0.0,AN,0.0
136,2020-08-09,1490.0,648.0,27103.0,20.0,0.0,0.0,AN,0.0
137,2020-08-10,1625.0,709.0,27346.0,20.0,0.0,0.0,AN,0.0
138,2020-08-11,1764.0,749.0,27455.0,21.0,0.0,0.0,AN,0.0
139,2020-08-12,1900.0,829.0,27744.0,21.0,0.0,0.0,AN,0.0
140,2020-08-13,2037.0,924.0,27973.0,22.0,0.0,0.0,AN,0.0
141,2020-08-14,2186.0,1032.0,28129.0,24.0,0.0,0.0,AN,0.0
142,2020-08-15,2306.0,1128.0,28209.0,24.0,0.0,0.0,AN,0.0
143,2020-08-16,2399.0,1226.0,28229.0,28.0,0.0,0.0,AN,0.0
144,2020-08-17,2445.0,1325.0,28672.0,29.0,0.0,0.0,AN,0.0
145,2020-08-18,2529.0,1421.0,28937.0,30.0,0.0,0.0,AN,0.0
146,2020-08-19,2604.0,1529.0,29303.0,30.0,0.0,0.0,AN,0.0
147,2020-08-20,2680.0,1638.0,29487.0,31.0,0.0,0.0,AN,0.0
148,2020-08-21,2747.0,1744.0,29573.0,32.0,0.0,0.0,AN,0.0
149,2020-08-22,2808.0,1853.0,29888.0,32.0,0.0,0.0,AN,0.0
150,2020-08-23,2860.0,1963.0,30278.0,33.0,0.0,0.0,AN,0.0
151,2020-08-24,2904.0,2092.0,30513.0,35.0,0.0,0.0,AN,0.0
152,2020-08-25,2945.0,2231.0,31082.0,37.0,0.0,0.0,AN,0.0
153,2020-08-26,2985.0,2309.0,31646.0,41.0,0.0,0.0,AN,0.0
154,2020-08-27,3018.0,2374.0,31830.0,42.0,0.0,0.0,AN,0.0
155,2020-08-28,3050.0,2444.0,32100.0,42.0,0.0,0.0,AN,0.0
156,2020-08-29,3081.0,2519.0,32407.0,44.0,0.0,0.0,AN,0.0
157,2020-08-30,3104.0,2586.0,32674.0,45.0,0.0,0.0,AN,0.0
158,2020-08-31,3132.0,2647.0,33485.0,46.0,0.0,0.0,AN,0.0
159,2020-09-01,3160.0,2714.0,35104.0,46.0,0.0,0.0,AN,0.0
160,2020-09-02,3186.0,2758.0,36136.0,47.0,0.0,0.0,AN,0.0
161,2020-09-03,3223.0,2823.0,37075.0,48.0,0.0,0.0,AN,0.0
162,2020-09-04,3257.0,2863.0,37825.0,49.0,0.0,0.0,AN,0.0
163,2020-09-05,3292.0,2904.0,38574.0,50.0,0.0,0.0,AN,0.0
164,2020-09-06,3332.0,2951.0,39205.0,50.0,0.0,0.0,AN,0.0
165,2020-09-07,3359.0,2997.0,39995.0,50.0,0.0,0.0,AN,0.0
166,2020-09-08,3392.0,3035.0,41039.0,50.0,0.0,0.0,AN,0.0
167,2020-09-09,3426.0,3078.0,41776.0,51.0,0.0,0.0,AN,0.0
168,2020-09-10,3465.0,3121.0,42792.0,51.0,0.0,0.0,AN,0.0
169,2020-09-11,3494.0,3157.0,43680.0,51.0,0.0,0.0,AN,0.0
170,2020-09-12,3521.0,3202.0,44570.0,51.0,0.0,0.0,AN,0.0
171,2020-09-13,3546.0,3243.0,45279.0,51.0,0.0,0.0,AN,0.0
172,2020-09-14,3557.0,3278.0,45987.0,52.0,0.0,0.0,AN,0.0
173,2020-09-15,3574.0,3318.0,46823.0,52.0,0.0,0.0,AN,0.0
174,2020-09-16,3593.0,3345.0,47794.0,52.0,0.0,0.0,AN,0.0
175,2020-09-17,3604.0,3378.0,48861.0,52.0,0.0,0.0,AN,0.0
176,2020-09-18,3631.0,3414.0,50035.0,52.0,0.0,0.0,AN,0.0
177,2020-09-19,3644.0,3436.0,50681.0,52.0,0.0,0.0,AN,0.0
178,2020-09-20,3651.0,3451.0,51262.0,52.0,0.0,0.0,AN,0.0
179,2020-09-21,3673.0,3469.0,52220.0,52.0,0.0,0.0,AN,0.0
180,2020-09-22,3691.0,3479.0,52845.0,52.0,0.0,0.0,AN,0.0
181,2020-09-23,3712.0,3494.0,53591.0,52.0,0.0,0.0,AN,0.0
182,2020-09-24,3744.0,3503.0,52992.0,52.0,0.0,0.0,AN,0.0
183,2020-09-25,3759.0,3528.0,55169.0,52.0,0.0,0.0,AN,0.0
184,2020-09-26,3774.0,3551.0,56059.0,52.0,0.0,0.0,AN,0.0
185,2020-09-27,3794.0,3553.0,56661.0,53.0,0.0,0.0,AN,0.0
186,2020-09-28,3803.0,3582.0,57343.0,53.0,0.0,0.0,AN,0.0
187,2020-09-29,3821.0,3587.0,58135.0,53.0,0.0,0.0,AN,0.0
188,2020-09-30,3835.0,3608.0,58763.0,53.0,0.0,0.0,AN,0.0
189,2020-10-01,3848.0,3623.0,59676.0,53.0,0.0,0.0,AN,0.0
190,2020-10-02,3858.0,3631.0,60437.0,53.0,0.0,0.0,AN,0.0
191,2020-10-03,3868.0,3642.0,61231.0,53.0,0.0,0.0,AN,0.0
192,2020-10-04,3884.0,3649.0,62103.0,53.0,0.0,0.0,AN,0.0
193,2020-10-05,3899.0,3659.0,63009.0,54.0,0.0,0.0,AN,0.0
194,2020-10-06,3912.0,3678.0,63790.0,54.0,0.0,0.0,AN,0.0
195,2020-10-07,3935.0,3696.0,65111.0,54.0,0.0,0.0,AN,0.0
196,2020-10-08,3952.0,3707.0,66244.0,55.0,0.0,0.0,AN,0.0
197,2020-10-09,3976.0,3724.0,67332.0,55.0,0.0,0.0,AN,0.0
198,2020-10-10,3992.0,3744.0,68464.0,55.0,0.0,0.0,AN,0.0
199,2020-10-11,4005.0,3764.0,69146.0,55.0,0.0,0.0,AN,0.0
200,2020-10-12,4023.0,3770.0,69932.0,55.0,0.0,0.0,AN,0.0
201,2020-10-13,4036.0,3782.0,70780.0,55.0,0.0,0.0,AN,0.0
202,2020-10-14,4046.0,3796.0,71624.0,55.0,0.0,0.0,AN,0.0
203,2020-10-15,4062.0,3817.0,72525.0,55.0,0.0,0.0,AN,0.0
204,2020-10-16,4072.0,3831.0,73363.0,56.0,0.0,0.0,AN,0.0
205,2020-10-17,4083.0,3848.0,74277.0,56.0,0.0,0.0,AN,0.0
206,2020-10-18,4108.0,3868.0,75030.0,56.0,0.0,0.0,AN,0.0
207,2020-10-19,4126.0,3892.0,75977.0,56.0,0.0,0.0,AN,0.0
208,2020-10-20,4141.0,3902.0,77200.0,56.0,0.0,0.0,AN,0.0
209,2020-10-21,4168.0,3913.0,78303.0,56.0,0.0,0.0,AN,0.0
210,2020-10-22,4184.0,3937.0,79301.0,57.0,0.0,0.0,AN,0.0
211,2020-10-23,4207.0,3945.0,80768.0,58.0,0.0,0.0,AN,0.0
212,2020-10-24,4225.0,3968.0,81880.0,58.0,0.0,0.0,AN,0.0
213,2020-10-25,4245.0,3983.0,82626.0,58.0,0.0,0.0,AN,0.0
214,2020-10-26,4253.0,3997.0,83115.0,58.0,0.0,0.0,AN,0.0
215,2020-10-27,4274.0,4019.0,84308.0,58.0,0.0,0.0,AN,0.0
216,2020-10-28,4289.0,4039.0,85378.0,58.0,0.0,0.0,AN,0.0
217,2020-10-29,4305.0,4054.0,86715.0,59.0,0.0,0.0,AN,0.0
218,2020-10-30,4317.0,4076.0,87789.0,59.0,0.0,0.0,AN,0.0
219,2020-10-31,4332.0,4100.0,88453.0,59.0,0.0,0.0,AN,0.0
220,2020-11-01,4340.0,4112.0,89559.0,60.0,0.0,0.0,AN,0.0
221,2020-11-02,4352.0,4132.0,90901.0,60.0,0.0,0.0,AN,0.0
222,2020-11-03,4372.0,4153.0,92249.0,60.0,0.0,0.0,AN,0.0
223,2020-11-04,4389.0,4163.0,93406.0,60.0,0.0,0.0,AN,0.0
224,2020-11-05,4403.0,4175.0,94639.0,60.0,0.0,0.0,AN,0.0
225,2020-11-06,4420.0,4194.0,96214.0,60.0,0.0,0.0,AN,0.0
226,2020-11-07,4441.0,4206.0,97603.0,60.0,0.0,0.0,AN,0.0
227,2020-11-08,4450.0,4221.0,98812.0,60.0,0.0,0.0,AN,0.0
228,2020-11-09,4463.0,4239.0,100025.0,60.0,0.0,0.0,AN,0.0
229,2020-11-10,4477.0,4255.0,101226.0,60.0,0.0,0.0,AN,0.0
230,2020-11-11,4494.0,4267.0,102433.0,60.0,0.0,0.0,AN,0.0
231,2020-11-12,4507.0,4282.0,103599.0,61.0,0.0,0.0,AN,0.0
232,2020-11-13,4518.0,4304.0,104785.0,61.0,0.0,0.0,AN,0.0
233,2020-11-14,4527.0,4315.0,105699.0,61.0,0.0,0.0,AN,0.0
234,2020-11-15,4536.0,4330.0,106734.0,61.0,0.0,0.0,AN,0.0
235,2020-11-16,4557.0,4346.0,108080.0,61.0,0.0,0.0,AN,0.0
236,2020-11-17,4574.0,4363.0,109646.0,61.0,0.0,0.0,AN,0.0
237,2020-11-18,4593.0,4378.0,111166.0,61.0,0.0,0.0,AN,0.0
238,2020-11-19,4604.0,4398.0,112792.0,61.0,0.0,0.0,AN,0.0
239,2020-11-20,4617.0,4408.0,114392.0,61.0,0.0,0.0,AN,0.0
240,2020-11-21,4631.0,4428.0,115968.0,61.0,0.0,0.0,AN,0.0
241,2020-11-22,4641.0,4440.0,117093.0,61.0,0.0,0.0,AN,0.0
242,2020-11-23,4656.0,4453.0,118654.0,61.0,0.0,0.0,AN,0.0
243,2020-11-24,4667.0,4464.0,120324.0,61.0,0.0,0.0,AN,0.0
244,2020-11-25,4677.0,4479.0,121931.0,61.0,0.0,0.0,AN,0.0
245,2020-11-26,4682.0,4491.0,123165.0,61.0,0.0,0.0,AN,0.0
246,2020-11-27,4689.0,4508.0,124832.0,61.0,0.0,0.0,AN,0.0
247,2020-11-28,4698.0,4518.0,126331.0,61.0,0.0,0.0,AN,0.0
248,2020-11-29,4704.0,4537.0,127912.0,61.0,0.0,0.0,AN,0.0
249,2020-11-30,4710.0,4550.0,129389.0,61.0,0.0,0.0,AN,0.0
250,2020-12-01,4718.0,4566.0,131080.0,61.0,0.0,0.0,AN,0.0
251,2020-12-02,4723.0,4583.0,132784.0,61.0,0.0,0.0,AN,0.0
252,2020-12-03,4729.0,4597.0,134355.0,61.0,0.0,0.0,AN,0.0
253,2020-12-04,4742.0,4611.0,135952.0,61.0,0.0,0.0,AN,0.0
254,2020-12-05,4747.0,4616.0,137648.0,61.0,0.0,0.0,AN,0.0
255,2020-12-06,4758.0,4624.0,139326.0,61.0,0.0,0.0,AN,0.0
256,2020-12-07,4773.0,4631.0,140961.0,61.0,0.0,0.0,AN,0.0
257,2020-12-08,4778.0,4647.0,142667.0,61.0,0.0,0.0,AN,0.0
258,2020-12-09,4783.0,4647.0,144401.0,61.0,0.0,0.0,AN,0.0
259,2020-12-10,4791.0,4652.0,146143.0,61.0,0.0,0.0,AN,0.0
260,2020-12-11,4798.0,4659.0,147806.0,61.0,0.0,0.0,AN,0.0
261,2020-12-12,4805.0,4665.0,149926.0,61.0,0.0,0.0,AN,0.0
262,2020-12-13,4818.0,4673.0,152004.0,61.0,0.0,0.0,AN,0.0
263,2020-12-14,4834.0,4681.0,153685.0,61.0,0.0,0.0,AN,0.0
264,2020-12-15,4842.0,4688.0,155454.0,61.0,0.0,0.0,AN,0.0
265,2020-12-16,4850.0,4698.0,157242.0,61.0,0.0,0.0,AN,0.0
266,2020-12-17,4860.0,4707.0,159027.0,61.0,0.0,0.0,AN,0.0
267,2020-12-18,4869.0,4712.0,160856.0,61.0,0.0,0.0,AN,0.0
268,2020-12-19,4875.0,4719.0,162821.0,61.0,0.0,0.0,AN,0.0
269,2020-12-20,4881.0,4732.0,165024.0,61.0,0.0,0.0,AN,0.0
270,2020-12-21,4888.0,4740.0,166845.0,62.0,0.0,0.0,AN,0.0
271,2020-12-22,4893.0,4749.0,168769.0,62.0,0.0,0.0,AN,0.0
272,2020-12-23,4896.0,4761.0,170666.0,62.0,0.0,0.0,AN,0.0
273,2020-12-24,4901.0,4775.0,172756.0,62.0,0.0,0.0,AN,0.0
274,2020-12-25,4912.0,4781.0,174482.0,62.0,0.0,0.0,AN,0.0
275,2020-12-26,4912.0,4789.0,175578.0,62.0,0.0,0.0,AN,0.0
276,2020-12-27,4924.0,4798.0,176898.0,62.0,0.0,0.0,AN,0.0
277,2020-12-28,4929.0,4803.0,177926.0,62.0,0.0,0.0,AN,0.0
278,2020-12-29,4936.0,4811.0,179444.0,62.0,0.0,0.0,AN,0.0
279,2020-12-30,4941.0,4820.0,180626.0,62.0,0.0,0.0,AN,0.0
280,2020-12-31,4945.0,4826.0,181640.0,62.0,0.0,0.0,AN,0.0
281,2021-01-01,4946.0,4830.0,182631.0,62.0,0.0,0.0,AN,0.0
282,2021-01-02,4947.0,4837.0,183725.0,62.0,0.0,0.0,AN,0.0
283,2021-01-03,4948.0,4846.0,184955.0,62.0,0.0,0.0,AN,0.0
284,2021-01-04,4948.0,4848.0,186140.0,62.0,0.0,0.0,AN,0.0
285,2021-01-05,4949.0,4856.0,187115.0,62.0,0.0,0.0,AN,0.0
286,2021-01-06,4949.0,4859.0,188351.0,62.0,0.0,0.0,AN,0.0
287,2021-01-07,4958.0,4864.0,190031.0,62.0,0.0,0.0,AN,0.0
288,2021-01-08,4959.0,4866.0,191206.0,62.0,0.0,0.0,AN,0.0
289,2021-01-09,4959.0,4873.0,192560.0,62.0,0.0,0.0,AN,0.0
290,2021-01-10,4960.0,4875.0,193719.0,62.0,0.0,0.0,AN,0.0
291,2021-01-11,4963.0,4884.0,195351.0,62.0,0.0,0.0,AN,0.0
292,2021-01-12,4966.0,4886.0,196859.0,62.0,0.0,0.0,AN,0.0
293,2021-01-13,4969.0,4891.0,198478.0,62.0,0.0,0.0,AN,0.0
294,2021-01-14,4976.0,4891.0,199805.0,62.0,0.0,0.0,AN,0.0
295,2021-01-15,4979.0,4895.0,200953.0,62.0,0.0,0.0,AN,0.0
296,2021-01-16,4982.0,4895.0,202521.0,62.0,225.0,0.0,AN,0.0
297,2021-01-17,4983.0,4896.0,203741.0,62.0,225.0,0.0,AN,0.0
298,2021-01-18,4988.0,4897.0,205411.0,62.0,442.0,0.0,AN,0.0
299,2021-01-19,4989.0,4897.0,206732.0,62.0,644.0,0.0,AN,0.0
300,2021-01-20,4991.0,4900.0,208179.0,62.0,644.0,0.0,AN,0.0
301,2021-01-21,4991.0,4904.0,209437.0,62.0,1032.0,0.0,AN,0.0
302,2021-01-22,4992.0,4907.0,210762.0,62.0,1466.0,0.0,AN,0.0
303,2021-01-23,4993.0,4907.0,212393.0,62.0,1998.0,0.0,AN,0.0
304,2021-01-24,4993.0,4908.0,213467.0,62.0,2019.0,0.0,AN,0.0
305,2021-01-25,4994.0,4917.0,214915.0,62.0,2369.0,0.0,AN,0.0
306,2021-01-26,4994.0,4917.0,215858.0,62.0,2369.0,0.0,AN,0.0
307,2021-01-27,4994.0,4922.0,217007.0,62.0,2385.0,0.0,AN,0.0
308,2021-01-28,4994.0,4924.0,218629.0,62.0,2656.0,0.0,AN,0.0
309,2021-01-29,4994.0,4927.0,220484.0,62.0,2727.0,0.0,AN,0.0
310,2021-01-30,4994.0,4928.0,221876.0,62.0,2727.0,0.0,AN,0.0
311,2021-01-31,4994.0,4928.0,223137.0,62.0,2727.0,0.0,AN,0.0
312,2021-02-01,4994.0,4932.0,224852.0,62.0,2727.0,0.0,AN,0.0
313,2021-02-02,4994.0,4932.0,226584.0,62.0,2727.0,0.0,AN,0.0
314,2021-02-03,4994.0,4932.0,228290.0,62.0,2772.0,0.0,AN,0.0
315,2021-02-04,4994.0,4932.0,230133.0,62.0,2938.0,0.0,AN,0.0
316,2021-02-05,4997.0,4932.0,231633.0,62.0,3161.0,0.0,AN,0.0
317,2021-02-06,5000.0,4932.0,233597.0,62.0,3161.0,0.0,AN,0.0
318,2021-02-07,5001.0,4932.0,235072.0,62.0,3397.0,0.0,AN,0.0
319,2021-02-08,5005.0,4932.0,236643.0,62.0,3397.0,0.0,AN,0.0
320,2021-02-09,5007.0,4932.0,238339.0,62.0,3413.0,0.0,AN,0.0
321,2021-02-10,5007.0,4932.0,240362.0,62.0,3413.0,0.0,AN,0.0
322,2021-02-11,5007.0,4932.0,241833.0,62.0,3454.0,0.0,AN,0.0
323,2021-02-12,5007.0,4934.0,243631.0,62.0,3454.0,0.0,AN,0.0
324,2021-02-13,5009.0,4938.0,245745.0,62.0,3646.0,0.0,AN,0.0
325,2021-02-14,5009.0,4938.0,247289.0,62.0,3646.0,0.0,AN,0.0
326,2021-02-15,5009.0,4938.0,248562.0,62.0,3847.0,182.0,AN,0.0
327,2021-02-16,5013.0,4943.0,250037.0,62.0,3847.0,182.0,AN,0.0
328,2021-02-17,5014.0,4944.0,251774.0,62.0,4045.0,182.0,AN,0.0
329,2021-02-18,5014.0,4944.0,253718.0,62.0,4347.0,495.0,AN,0.0
