,date,confirmed,deceased,recovered,tested,vaccinated,vaccinated1,vaccinated2,state
0,2020-03-26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,AN
1,2020-03-27,6.0,0.0,0.0,0.0,0.0,0.0,0.0,AN
2,2020-03-28,9.0,0.0,0.0,0.0,0.0,0.0,0.0,AN
3,2020-03-29,9.0,0.0,0.0,0.0,0.0,0.0,0.0,AN
4,2020-03-30,10.0,0.0,0.0,0.0,0.0,0.0,0.0,AN
5,2020-03-31,10.0,0.0,0.0,0.0,0.0,0.0,0.0,AN
6,2020-04-01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,AN
7,2020-04-02,9.0,0.0,0.0,0.0,0.0,0.0,0.0,AN
8,2020-04-03,4.0,0.0,0.0,0.0,0.0,0.0,0.0,AN
9,2020-04-04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,AN
10,2020-04-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,AN
11,2020-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AN
12,2020-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AN
13,2020-04-08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,AN
14,2020-04-09,1.0,0.0,10.0,0.0,0.0,0.0,0.0,AN
15,2020-04-10,1.0,0.0,10.0,0.0,0.0,0.0,0.0,AN
16,2020-04-11,1.0,0.0,10.0,0.0,0.0,0.0,0.0,AN
17,2020-04-12,1.0,0.0,10.0,0.0,0.0,0.0,0.0,AN
18,2020-04-13,1.0,0.0,10.0,0.0,0.0,0.0,0.0,AN
19,2020-04-14,1.0,0.0,10.0,0.0,0.0,0.0,0.0,AN
20,2020-04-15,0.0,0.0,10.0,0.0,0.0,0.0,0.0,AN
21,2020-04-16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,AN
22,2020-04-17,1.0,0.0,1.0,1403.0,0.0,0.0,0.0,AN
23,2020-04-18,3.0,0.0,1.0,1403.0,0.0,0.0,0.0,AN
24,2020-04-19,4.0,0.0,1.0,1403.0,0.0,0.0,0.0,AN
25,2020-04-20,5.0,0.0,1.0,1403.0,0.0,0.0,0.0,AN
26,2020-04-21,6.0,0.0,1.0,1403.0,0.0,0.0,0.0,AN
27,2020-04-22,7.0,0.0,1.0,1403.0,0.0,0.0,0.0,AN
28,2020-04-23,11.0,0.0,0.0,1403.0,0.0,0.0,0.0,AN
29,2020-04-24,17.0,0.0,0.0,1276.0,0.0,0.0,0.0,AN
30,2020-04-25,19.0,0.0,0.0,1276.0,0.0,0.0,0.0,AN
31,2020-04-26,18.0,0.0,0.0,1276.0,0.0,0.0,0.0,AN
32,2020-04-27,17.0,0.0,0.0,1445.0,0.0,0.0,0.0,AN
33,2020-04-28,16.0,0.0,4.0,1445.0,0.0,0.0,0.0,AN
34,2020-04-29,15.0,0.0,4.0,1445.0,0.0,0.0,0.0,AN
35,2020-04-30,11.0,0.0,5.0,1445.0,0.0,0.0,0.0,AN
36,2020-05-01,4.0,0.0,5.0,1075.0,0.0,0.0,0.0,AN
37,2020-05-02,0.0,0.0,15.0,1075.0,0.0,0.0,0.0,AN
38,2020-05-03,0.0,0.0,21.0,1075.0,0.0,0.0,0.0,AN
39,2020-05-04,0.0,0.0,21.0,906.0,0.0,0.0,0.0,AN
40,2020-05-05,0.0,0.0,17.0,906.0,0.0,0.0,0.0,AN
41,2020-05-06,0.0,0.0,17.0,906.0,0.0,0.0,0.0,AN
42,2020-05-07,0.0,0.0,17.0,906.0,0.0,0.0,0.0,AN
43,2020-05-08,0.0,0.0,17.0,0.0,0.0,0.0,0.0,AN
44,2020-05-09,0.0,0.0,7.0,0.0,0.0,0.0,0.0,AN
45,2020-05-10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,AN
46,2020-05-11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,AN
47,2020-05-12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,AN
48,2020-05-13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,AN
49,2020-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AN
50,2020-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AN
51,2020-05-16,0.0,0.0,0.0,2923.0,0.0,0.0,0.0,AN
52,2020-05-17,0.0,0.0,0.0,2923.0,0.0,0.0,0.0,AN
53,2020-05-18,0.0,0.0,0.0,2923.0,0.0,0.0,0.0,AN
54,2020-05-19,0.0,0.0,0.0,3211.0,0.0,0.0,0.0,AN
55,2020-05-20,0.0,0.0,0.0,3328.0,0.0,0.0,0.0,AN
56,2020-05-21,0.0,0.0,0.0,3413.0,0.0,0.0,0.0,AN
57,2020-05-22,0.0,0.0,0.0,3509.0,0.0,0.0,0.0,AN
58,2020-05-23,0.0,0.0,0.0,650.0,0.0,0.0,0.0,AN
59,2020-05-24,0.0,0.0,0.0,650.0,0.0,0.0,0.0,AN
60,2020-05-25,0.0,0.0,0.0,686.0,0.0,0.0,0.0,AN
61,2020-05-26,0.0,0.0,0.0,483.0,0.0,0.0,0.0,AN
62,2020-05-27,0.0,0.0,0.0,417.0,0.0,0.0,0.0,AN
63,2020-05-28,0.0,0.0,0.0,352.0,0.0,0.0,0.0,AN
64,2020-05-29,0.0,0.0,0.0,304.0,0.0,0.0,0.0,AN
65,2020-05-30,0.0,0.0,0.0,240.0,0.0,0.0,0.0,AN
66,2020-05-31,0.0,0.0,0.0,379.0,0.0,0.0,0.0,AN
67,2020-06-01,0.0,0.0,0.0,442.0,0.0,0.0,0.0,AN
68,2020-06-02,0.0,0.0,0.0,638.0,0.0,0.0,0.0,AN
69,2020-06-03,0.0,0.0,0.0,796.0,0.0,0.0,0.0,AN
70,2020-06-04,0.0,0.0,0.0,894.0,0.0,0.0,0.0,AN
71,2020-06-05,0.0,0.0,0.0,1127.0,0.0,0.0,0.0,AN
72,2020-06-06,0.0,0.0,0.0,1470.0,0.0,0.0,0.0,AN
73,2020-06-07,0.0,0.0,0.0,1536.0,0.0,0.0,0.0,AN
74,2020-06-08,0.0,0.0,0.0,1536.0,0.0,0.0,0.0,AN
75,2020-06-09,1.0,0.0,0.0,1773.0,0.0,0.0,0.0,AN
76,2020-06-10,2.0,0.0,0.0,1715.0,0.0,0.0,0.0,AN
77,2020-06-11,5.0,0.0,0.0,1813.0,0.0,0.0,0.0,AN
78,2020-06-12,5.0,0.0,0.0,2003.0,0.0,0.0,0.0,AN
79,2020-06-13,5.0,0.0,0.0,1918.0,0.0,0.0,0.0,AN
80,2020-06-14,7.0,0.0,0.0,2114.0,0.0,0.0,0.0,AN
81,2020-06-15,8.0,0.0,0.0,2177.0,0.0,0.0,0.0,AN
82,2020-06-16,10.0,0.0,0.0,1950.0,0.0,0.0,0.0,AN
83,2020-06-17,9.0,0.0,0.0,2229.0,0.0,0.0,0.0,AN
84,2020-06-18,7.0,0.0,2.0,2396.0,0.0,0.0,0.0,AN
85,2020-06-19,9.0,0.0,2.0,2233.0,0.0,0.0,0.0,AN
86,2020-06-20,9.0,0.0,2.0,2365.0,0.0,0.0,0.0,AN
87,2020-06-21,8.0,0.0,4.0,2078.0,0.0,0.0,0.0,AN
88,2020-06-22,7.0,0.0,4.0,1993.0,0.0,0.0,0.0,AN
89,2020-06-23,6.0,0.0,7.0,1914.0,0.0,0.0,0.0,AN
90,2020-06-24,12.0,0.0,8.0,1755.0,0.0,0.0,0.0,AN
91,2020-06-25,13.0,0.0,6.0,1655.0,0.0,0.0,0.0,AN
92,2020-06-26,25.0,0.0,8.0,1653.0,0.0,0.0,0.0,AN
93,2020-06-27,25.0,0.0,8.0,1531.0,0.0,0.0,0.0,AN
94,2020-06-28,35.0,0.0,8.0,1660.0,0.0,0.0,0.0,AN
95,2020-06-29,42.0,0.0,8.0,1899.0,0.0,0.0,0.0,AN
96,2020-06-30,47.0,0.0,5.0,1986.0,0.0,0.0,0.0,AN
97,2020-07-01,44.0,0.0,9.0,1988.0,0.0,0.0,0.0,AN
98,2020-07-02,51.0,0.0,10.0,2001.0,0.0,0.0,0.0,AN
99,2020-07-03,44.0,0.0,11.0,2043.0,0.0,0.0,0.0,AN
100,2020-07-04,47.0,0.0,23.0,1981.0,0.0,0.0,0.0,AN
101,2020-07-05,42.0,0.0,27.0,1815.0,0.0,0.0,0.0,AN
102,2020-07-06,51.0,0.0,29.0,1685.0,0.0,0.0,0.0,AN
103,2020-07-07,50.0,0.0,29.0,1672.0,0.0,0.0,0.0,AN
104,2020-07-08,49.0,0.0,24.0,1661.0,0.0,0.0,0.0,AN
105,2020-07-09,47.0,0.0,32.0,1574.0,0.0,0.0,0.0,AN
106,2020-07-10,40.0,0.0,38.0,1420.0,0.0,0.0,0.0,AN
107,2020-07-11,37.0,0.0,26.0,1483.0,0.0,0.0,0.0,AN
108,2020-07-12,38.0,0.0,28.0,1538.0,0.0,0.0,0.0,AN
109,2020-07-13,25.0,0.0,35.0,1514.0,0.0,0.0,0.0,AN
110,2020-07-14,24.0,0.0,55.0,1503.0,0.0,0.0,0.0,AN
111,2020-07-15,27.0,0.0,56.0,1418.0,0.0,0.0,0.0,AN
112,2020-07-16,24.0,0.0,50.0,1375.0,0.0,0.0,0.0,AN
113,2020-07-17,28.0,0.0,50.0,1375.0,0.0,0.0,0.0,AN
114,2020-07-18,32.0,0.0,53.0,1356.0,0.0,0.0,0.0,AN
115,2020-07-19,40.0,0.0,45.0,1457.0,0.0,0.0,0.0,AN
116,2020-07-20,41.0,0.0,42.0,1692.0,0.0,0.0,0.0,AN
117,2020-07-21,41.0,0.0,30.0,1758.0,0.0,0.0,0.0,AN
118,2020-07-22,45.0,0.0,33.0,1982.0,0.0,0.0,0.0,AN
119,2020-07-23,60.0,0.0,37.0,2083.0,0.0,0.0,0.0,AN
120,2020-07-24,75.0,0.0,32.0,2322.0,0.0,0.0,0.0,AN
121,2020-07-25,102.0,0.0,31.0,2294.0,0.0,0.0,0.0,AN
122,2020-07-26,115.0,0.0,35.0,2145.0,0.0,0.0,0.0,AN
123,2020-07-27,131.0,1.0,41.0,2247.0,0.0,0.0,0.0,AN
124,2020-07-28,151.0,1.0,37.0,2283.0,0.0,0.0,0.0,AN
125,2020-07-29,207.0,2.0,38.0,2174.0,0.0,0.0,0.0,AN
126,2020-07-30,230.0,3.0,31.0,2305.0,0.0,0.0,0.0,AN
127,2020-07-31,289.0,5.0,40.0,2295.0,0.0,0.0,0.0,AN
128,2020-08-01,346.0,7.0,50.0,2343.0,0.0,0.0,0.0,AN
129,2020-08-02,416.0,8.0,62.0,2531.0,0.0,0.0,0.0,AN
130,2020-08-03,492.0,9.0,71.0,2486.0,0.0,0.0,0.0,AN
131,2020-08-04,565.0,11.0,81.0,2567.0,0.0,0.0,0.0,AN
132,2020-08-05,599.0,12.0,125.0,2609.0,0.0,0.0,0.0,AN
133,2020-08-06,653.0,13.0,154.0,2901.0,0.0,0.0,0.0,AN
134,2020-08-07,674.0,14.0,211.0,2877.0,0.0,0.0,0.0,AN
135,2020-08-08,715.0,13.0,274.0,2765.0,0.0,0.0,0.0,AN
136,2020-08-09,756.0,12.0,406.0,2523.0,0.0,0.0,0.0,AN
137,2020-08-10,795.0,10.0,446.0,2312.0,0.0,0.0,0.0,AN
138,2020-08-11,836.0,9.0,472.0,1963.0,0.0,0.0,0.0,AN
139,2020-08-12,873.0,7.0,503.0,1918.0,0.0,0.0,0.0,AN
140,2020-08-13,914.0,6.0,569.0,1457.0,0.0,0.0,0.0,AN
141,2020-08-14,964.0,5.0,607.0,1214.0,0.0,0.0,0.0,AN
142,2020-08-15,955.0,4.0,628.0,1136.0,0.0,0.0,0.0,AN
143,2020-08-16,909.0,8.0,578.0,1126.0,0.0,0.0,0.0,AN
144,2020-08-17,820.0,9.0,616.0,1326.0,0.0,0.0,0.0,AN
145,2020-08-18,765.0,9.0,672.0,1482.0,0.0,0.0,0.0,AN
146,2020-08-19,704.0,9.0,700.0,1559.0,0.0,0.0,0.0,AN
147,2020-08-20,643.0,9.0,714.0,1514.0,0.0,0.0,0.0,AN
148,2020-08-21,561.0,8.0,712.0,1444.0,0.0,0.0,0.0,AN
149,2020-08-22,502.0,8.0,725.0,1679.0,0.0,0.0,0.0,AN
150,2020-08-23,461.0,5.0,737.0,2049.0,0.0,0.0,0.0,AN
151,2020-08-24,459.0,6.0,767.0,1841.0,0.0,0.0,0.0,AN
152,2020-08-25,416.0,7.0,810.0,2145.0,0.0,0.0,0.0,AN
153,2020-08-26,381.0,11.0,780.0,2343.0,0.0,0.0,0.0,AN
154,2020-08-27,338.0,11.0,736.0,2343.0,0.0,0.0,0.0,AN
155,2020-08-28,303.0,10.0,700.0,2527.0,0.0,0.0,0.0,AN
156,2020-08-29,273.0,12.0,666.0,2519.0,0.0,0.0,0.0,AN
157,2020-08-30,244.0,12.0,623.0,2396.0,0.0,0.0,0.0,AN
158,2020-08-31,228.0,11.0,555.0,2972.0,0.0,0.0,0.0,AN
159,2020-09-01,215.0,9.0,483.0,4022.0,0.0,0.0,0.0,AN
160,2020-09-02,201.0,6.0,449.0,4490.0,0.0,0.0,0.0,AN
161,2020-09-03,205.0,6.0,449.0,5245.0,0.0,0.0,0.0,AN
162,2020-09-04,207.0,7.0,419.0,5725.0,0.0,0.0,0.0,AN
163,2020-09-05,211.0,6.0,385.0,6167.0,0.0,0.0,0.0,AN
164,2020-09-06,228.0,5.0,365.0,6531.0,0.0,0.0,0.0,AN
165,2020-09-07,227.0,4.0,350.0,6510.0,0.0,0.0,0.0,AN
166,2020-09-08,232.0,4.0,321.0,5935.0,0.0,0.0,0.0,AN
167,2020-09-09,240.0,4.0,320.0,5640.0,0.0,0.0,0.0,AN
168,2020-09-10,242.0,3.0,298.0,5717.0,0.0,0.0,0.0,AN
169,2020-09-11,237.0,2.0,294.0,5855.0,0.0,0.0,0.0,AN
170,2020-09-12,229.0,1.0,298.0,5996.0,0.0,0.0,0.0,AN
171,2020-09-13,214.0,1.0,292.0,6074.0,0.0,0.0,0.0,AN
172,2020-09-14,198.0,2.0,281.0,5992.0,0.0,0.0,0.0,AN
173,2020-09-15,182.0,2.0,283.0,5784.0,0.0,0.0,0.0,AN
174,2020-09-16,167.0,1.0,267.0,6018.0,0.0,0.0,0.0,AN
175,2020-09-17,139.0,1.0,257.0,6069.0,0.0,0.0,0.0,AN
176,2020-09-18,137.0,1.0,257.0,6355.0,0.0,0.0,0.0,AN
177,2020-09-19,123.0,1.0,234.0,6111.0,0.0,0.0,0.0,AN
178,2020-09-20,105.0,1.0,208.0,5983.0,0.0,0.0,0.0,AN
179,2020-09-21,116.0,0.0,191.0,6233.0,0.0,0.0,0.0,AN
180,2020-09-22,117.0,0.0,161.0,6022.0,0.0,0.0,0.0,AN
181,2020-09-23,119.0,0.0,149.0,5797.0,0.0,0.0,0.0,AN
182,2020-09-24,140.0,0.0,125.0,4131.0,0.0,0.0,0.0,AN
183,2020-09-25,128.0,0.0,114.0,5134.0,0.0,0.0,0.0,AN
184,2020-09-26,130.0,0.0,115.0,5378.0,0.0,0.0,0.0,AN
185,2020-09-27,143.0,1.0,102.0,5399.0,0.0,0.0,0.0,AN
186,2020-09-28,130.0,1.0,113.0,5123.0,0.0,0.0,0.0,AN
187,2020-09-29,130.0,1.0,108.0,5290.0,0.0,0.0,0.0,AN
188,2020-09-30,123.0,1.0,114.0,5172.0,0.0,0.0,0.0,AN
189,2020-10-01,104.0,1.0,120.0,6684.0,0.0,0.0,0.0,AN
190,2020-10-02,99.0,1.0,103.0,5268.0,0.0,0.0,0.0,AN
191,2020-10-03,94.0,1.0,91.0,5172.0,0.0,0.0,0.0,AN
192,2020-10-04,90.0,0.0,96.0,5442.0,0.0,0.0,0.0,AN
193,2020-10-05,96.0,1.0,77.0,5666.0,0.0,0.0,0.0,AN
194,2020-10-06,91.0,1.0,91.0,5655.0,0.0,0.0,0.0,AN
195,2020-10-07,100.0,1.0,88.0,6348.0,0.0,0.0,0.0,AN
196,2020-10-08,104.0,2.0,84.0,6568.0,0.0,0.0,0.0,AN
197,2020-10-09,118.0,2.0,93.0,6895.0,0.0,0.0,0.0,AN
198,2020-10-10,124.0,2.0,102.0,7233.0,0.0,0.0,0.0,AN
199,2020-10-11,121.0,2.0,115.0,7043.0,0.0,0.0,0.0,AN
200,2020-10-12,124.0,1.0,111.0,6923.0,0.0,0.0,0.0,AN
201,2020-10-13,124.0,1.0,104.0,6990.0,0.0,0.0,0.0,AN
202,2020-10-14,111.0,1.0,100.0,6513.0,0.0,0.0,0.0,AN
203,2020-10-15,110.0,0.0,110.0,6281.0,0.0,0.0,0.0,AN
204,2020-10-16,96.0,1.0,107.0,6031.0,0.0,0.0,0.0,AN
205,2020-10-17,91.0,1.0,104.0,5813.0,0.0,0.0,0.0,AN
206,2020-10-18,103.0,1.0,104.0,5884.0,0.0,0.0,0.0,AN
207,2020-10-19,103.0,1.0,122.0,6045.0,0.0,0.0,0.0,AN
208,2020-10-20,105.0,1.0,120.0,6420.0,0.0,0.0,0.0,AN
209,2020-10-21,122.0,1.0,117.0,6679.0,0.0,0.0,0.0,AN
210,2020-10-22,122.0,2.0,120.0,6776.0,0.0,0.0,0.0,AN
211,2020-10-23,135.0,2.0,114.0,7405.0,0.0,0.0,0.0,AN
212,2020-10-24,142.0,2.0,120.0,7603.0,0.0,0.0,0.0,AN
213,2020-10-25,137.0,2.0,115.0,7596.0,0.0,0.0,0.0,AN
214,2020-10-26,127.0,2.0,105.0,7138.0,0.0,0.0,0.0,AN
215,2020-10-27,133.0,2.0,117.0,7108.0,0.0,0.0,0.0,AN
216,2020-10-28,121.0,2.0,126.0,7075.0,0.0,0.0,0.0,AN
217,2020-10-29,121.0,2.0,117.0,7414.0,0.0,0.0,0.0,AN
218,2020-10-30,110.0,1.0,131.0,7021.0,0.0,0.0,0.0,AN
219,2020-10-31,107.0,1.0,132.0,6573.0,0.0,0.0,0.0,AN
220,2020-11-01,95.0,2.0,129.0,6933.0,0.0,0.0,0.0,AN
221,2020-11-02,99.0,2.0,135.0,7786.0,0.0,0.0,0.0,AN
222,2020-11-03,98.0,2.0,134.0,7941.0,0.0,0.0,0.0,AN
223,2020-11-04,100.0,2.0,124.0,8028.0,0.0,0.0,0.0,AN
224,2020-11-05,98.0,1.0,121.0,7924.0,0.0,0.0,0.0,AN
225,2020-11-06,103.0,1.0,118.0,8425.0,0.0,0.0,0.0,AN
226,2020-11-07,109.0,1.0,106.0,9150.0,0.0,0.0,0.0,AN
227,2020-11-08,110.0,0.0,109.0,9253.0,0.0,0.0,0.0,AN
228,2020-11-09,111.0,0.0,107.0,9124.0,0.0,0.0,0.0,AN
229,2020-11-10,105.0,0.0,102.0,8977.0,0.0,0.0,0.0,AN
230,2020-11-11,105.0,0.0,104.0,9027.0,0.0,0.0,0.0,AN
231,2020-11-12,104.0,1.0,107.0,8960.0,0.0,0.0,0.0,AN
232,2020-11-13,98.0,1.0,110.0,8571.0,0.0,0.0,0.0,AN
233,2020-11-14,86.0,1.0,109.0,8096.0,0.0,0.0,0.0,AN
234,2020-11-15,86.0,1.0,109.0,7922.0,0.0,0.0,0.0,AN
235,2020-11-16,94.0,1.0,107.0,8055.0,0.0,0.0,0.0,AN
236,2020-11-17,97.0,1.0,108.0,8420.0,0.0,0.0,0.0,AN
237,2020-11-18,99.0,1.0,111.0,8733.0,0.0,0.0,0.0,AN
238,2020-11-19,97.0,0.0,116.0,9193.0,0.0,0.0,0.0,AN
239,2020-11-20,99.0,0.0,104.0,9607.0,0.0,0.0,0.0,AN
240,2020-11-21,104.0,0.0,113.0,10269.0,0.0,0.0,0.0,AN
241,2020-11-22,105.0,0.0,110.0,10359.0,0.0,0.0,0.0,AN
242,2020-11-23,99.0,0.0,107.0,10574.0,0.0,0.0,0.0,AN
243,2020-11-24,93.0,0.0,101.0,10678.0,0.0,0.0,0.0,AN
244,2020-11-25,84.0,0.0,101.0,10765.0,0.0,0.0,0.0,AN
245,2020-11-26,78.0,0.0,93.0,10373.0,0.0,0.0,0.0,AN
246,2020-11-27,72.0,0.0,100.0,10440.0,0.0,0.0,0.0,AN
247,2020-11-28,67.0,0.0,90.0,10363.0,0.0,0.0,0.0,AN
248,2020-11-29,63.0,0.0,97.0,10819.0,0.0,0.0,0.0,AN
249,2020-11-30,54.0,0.0,97.0,10735.0,0.0,0.0,0.0,AN
250,2020-12-01,51.0,0.0,102.0,10756.0,0.0,0.0,0.0,AN
251,2020-12-02,46.0,0.0,104.0,10853.0,0.0,0.0,0.0,AN
252,2020-12-03,47.0,0.0,106.0,11190.0,0.0,0.0,0.0,AN
253,2020-12-04,53.0,0.0,103.0,11120.0,0.0,0.0,0.0,AN
254,2020-12-05,49.0,0.0,98.0,11317.0,0.0,0.0,0.0,AN
255,2020-12-06,54.0,0.0,87.0,11414.0,0.0,0.0,0.0,AN
256,2020-12-07,63.0,0.0,81.0,11572.0,0.0,0.0,0.0,AN
257,2020-12-08,60.0,0.0,81.0,11587.0,0.0,0.0,0.0,AN
258,2020-12-09,60.0,0.0,64.0,11617.0,0.0,0.0,0.0,AN
259,2020-12-10,62.0,0.0,55.0,11788.0,0.0,0.0,0.0,AN
260,2020-12-11,56.0,0.0,48.0,11854.0,0.0,0.0,0.0,AN
261,2020-12-12,58.0,0.0,49.0,12278.0,0.0,0.0,0.0,AN
262,2020-12-13,60.0,0.0,49.0,12678.0,0.0,0.0,0.0,AN
263,2020-12-14,61.0,0.0,50.0,12724.0,0.0,0.0,0.0,AN
264,2020-12-15,64.0,0.0,41.0,12787.0,0.0,0.0,0.0,AN
265,2020-12-16,67.0,0.0,51.0,12841.0,0.0,0.0,0.0,AN
266,2020-12-17,69.0,0.0,55.0,12884.0,0.0,0.0,0.0,AN
267,2020-12-18,71.0,0.0,53.0,13050.0,0.0,0.0,0.0,AN
268,2020-12-19,70.0,0.0,54.0,12895.0,0.0,0.0,0.0,AN
269,2020-12-20,63.0,0.0,59.0,13020.0,0.0,0.0,0.0,AN
270,2020-12-21,54.0,1.0,59.0,13160.0,0.0,0.0,0.0,AN
271,2020-12-22,51.0,1.0,61.0,13315.0,0.0,0.0,0.0,AN
272,2020-12-23,46.0,1.0,63.0,13424.0,0.0,0.0,0.0,AN
273,2020-12-24,41.0,1.0,68.0,13729.0,0.0,0.0,0.0,AN
274,2020-12-25,43.0,1.0,69.0,13626.0,0.0,0.0,0.0,AN
275,2020-12-26,37.0,1.0,70.0,12757.0,0.0,0.0,0.0,AN
276,2020-12-27,43.0,1.0,66.0,11874.0,0.0,0.0,0.0,AN
277,2020-12-28,41.0,0.0,63.0,11081.0,0.0,0.0,0.0,AN
278,2020-12-29,43.0,0.0,62.0,10675.0,0.0,0.0,0.0,AN
279,2020-12-30,45.0,0.0,59.0,9960.0,0.0,0.0,0.0,AN
280,2020-12-31,44.0,0.0,51.0,8884.0,0.0,0.0,0.0,AN
281,2021-01-01,34.0,0.0,49.0,8149.0,0.0,0.0,0.0,AN
282,2021-01-02,35.0,0.0,48.0,8147.0,0.0,0.0,0.0,AN
283,2021-01-03,24.0,0.0,48.0,8057.0,0.0,0.0,0.0,AN
284,2021-01-04,19.0,0.0,45.0,8214.0,0.0,0.0,0.0,AN
285,2021-01-05,13.0,0.0,45.0,7671.0,0.0,0.0,0.0,AN
286,2021-01-06,8.0,0.0,39.0,7725.0,0.0,0.0,0.0,AN
287,2021-01-07,13.0,0.0,38.0,8391.0,0.0,0.0,0.0,AN
288,2021-01-08,13.0,0.0,36.0,8575.0,0.0,0.0,0.0,AN
289,2021-01-09,12.0,0.0,36.0,8835.0,0.0,0.0,0.0,AN
290,2021-01-10,12.0,0.0,29.0,8764.0,0.0,0.0,0.0,AN
291,2021-01-11,15.0,0.0,36.0,9211.0,0.0,0.0,0.0,AN
292,2021-01-12,17.0,0.0,30.0,9744.0,0.0,0.0,0.0,AN
293,2021-01-13,20.0,0.0,32.0,10127.0,0.0,0.0,0.0,AN
294,2021-01-14,18.0,0.0,27.0,9774.0,0.0,0.0,0.0,AN
295,2021-01-15,20.0,0.0,29.0,9747.0,0.0,0.0,0.0,AN
296,2021-01-16,23.0,0.0,22.0,9961.0,0.0,225.0,0.0,AN
297,2021-01-17,23.0,0.0,21.0,10022.0,0.0,225.0,0.0,AN
298,2021-01-18,25.0,0.0,13.0,10060.0,0.0,442.0,0.0,AN
299,2021-01-19,23.0,0.0,11.0,9873.0,0.0,644.0,0.0,AN
300,2021-01-20,22.0,0.0,9.0,9701.0,0.0,644.0,0.0,AN
301,2021-01-21,15.0,0.0,13.0,9632.0,0.0,1032.0,0.0,AN
302,2021-01-22,13.0,0.0,12.0,9809.0,0.0,1466.0,0.0,AN
303,2021-01-23,11.0,0.0,12.0,9872.0,0.0,1773.0,0.0,AN
304,2021-01-24,10.0,0.0,12.0,9726.0,0.0,1794.0,0.0,AN
305,2021-01-25,6.0,0.0,20.0,9504.0,0.0,1927.0,0.0,AN
306,2021-01-26,5.0,0.0,20.0,9126.0,0.0,1725.0,0.0,AN
307,2021-01-27,3.0,0.0,22.0,8828.0,0.0,1741.0,0.0,AN
308,2021-01-28,3.0,0.0,20.0,9192.0,0.0,1624.0,0.0,AN
309,2021-01-29,2.0,0.0,20.0,9722.0,0.0,1261.0,0.0,AN
310,2021-01-30,1.0,0.0,21.0,9483.0,0.0,729.0,0.0,AN
311,2021-01-31,1.0,0.0,20.0,9670.0,0.0,708.0,0.0,AN
312,2021-02-01,0.0,0.0,15.0,9937.0,0.0,358.0,0.0,AN
313,2021-02-02,0.0,0.0,15.0,10726.0,0.0,358.0,0.0,AN
314,2021-02-03,0.0,0.0,10.0,11283.0,0.0,387.0,0.0,AN
315,2021-02-04,0.0,0.0,8.0,11504.0,0.0,282.0,0.0,AN
316,2021-02-05,3.0,0.0,5.0,11149.0,0.0,434.0,0.0,AN
317,2021-02-06,6.0,0.0,4.0,11721.0,0.0,434.0,0.0,AN
318,2021-02-07,7.0,0.0,4.0,11935.0,0.0,670.0,0.0,AN
319,2021-02-08,11.0,0.0,0.0,11791.0,0.0,670.0,0.0,AN
320,2021-02-09,13.0,0.0,0.0,11755.0,0.0,686.0,0.0,AN
321,2021-02-10,13.0,0.0,0.0,12072.0,0.0,641.0,0.0,AN
322,2021-02-11,13.0,0.0,0.0,11700.0,0.0,516.0,0.0,AN
323,2021-02-12,10.0,0.0,2.0,11998.0,0.0,293.0,0.0,AN
324,2021-02-13,9.0,0.0,6.0,12148.0,0.0,485.0,0.0,AN
325,2021-02-14,8.0,0.0,6.0,12217.0,0.0,249.0,0.0,AN
326,2021-02-15,4.0,0.0,6.0,11919.0,0.0,450.0,182.0,AN
327,2021-02-16,6.0,0.0,11.0,11698.0,0.0,434.0,182.0,AN
328,2021-02-17,7.0,0.0,12.0,11412.0,0.0,632.0,182.0,AN
329,2021-02-18,7.0,0.0,12.0,11885.0,0.0,893.0,495.0,AN
330,2021-02-19,7.0,0.0,14.0,12044.0,0.0,999.0,895.0,AN
331,2021-02-20,5.0,0.0,11.0,11468.0,0.0,1200.0,1306.0,AN
332,2021-02-21,5.0,0.0,11.0,11484.0,0.0,1200.0,1306.0,AN
333,2021-02-22,6.0,0.0,11.0,11762.0,0.0,1595.0,1688.0,AN
334,2021-02-23,3.0,0.0,6.0,11682.0,0.0,1718.0,1836.0,AN
335,2021-02-24,2.0,0.0,6.0,11316.0,0.0,1599.0,1936.0,AN
336,2021-02-25,2.0,0.0,8.0,10651.0,0.0,1687.0,1890.0,AN
337,2021-02-26,3.0,0.0,4.0,10177.0,0.0,1681.0,1527.0,AN
338,2021-02-27,4.0,0.0,3.0,9996.0,0.0,1288.0,1116.0,AN
339,2021-02-28,6.0,0.0,3.0,9726.0,0.0,1288.0,1116.0,AN
